CODE;DESCRIP;SUPNO;DEPT;TAXIND;CPRICE;AVECOST;SPRICE;SPRICE1;SPRICE2;MUP;MUP1;MUP2;REORD;QOH;QSOLDM;QSOLDY;VSOLDM;VSOLDY;GPM;GPY;QTYBYSTOCK;SCOUNTFLAG;CLOSTOCK;DATELSOLD;DATELPURCH;LASTSUP;SPECSTDATE;SPECENDATE;SPPRICE1;SPPRICE2;SPPRICE3;BFWDQTY;BFWDVAL;QTYSORD;QTYPORD;QTYPURCHM;QTYPURCHY;NEWPR;NEWPR1;NEWPR2;NEWPRDATE;SELLQTY;SUPCODE;MAXDISC;WEIGHT;ALLOWNEGSL;BIN;JCBFWDVAL;LBBFWDVAL;RFBFWDVAL;PACK;KVI
834530;235/60 18 B/S TUR6 XL (107W);12;28;1;3089.91;2776.2;6940.5;6940.5;6940.5;138.1;138.1;138.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;6940.5;6940.5;6940.5;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
BB1010283;BOLT 12X1.5X40 RADIUS OE VW;131;47;1;13.5;13.5;33.75;13.5;13.5;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;33.75;13.5;13.5;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
BB1997317;BOLT 14X1.5X32 RADIUS OE VW;131;47;1;13.5;13.5;33.75;13.5;13.5;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;33.75;13.5;13.5;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
BB100566;TUBELESS VALVE 90' BEND;131;42;1;33.6;33.6;35.0;11.06;11.06;4.17;-67.08;-67.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;2024/11/06;2024/10/24;106;1960/01/01;1960/01/01;35.0;11.06;11.06;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
882370;265/50 19 MICH P-SPT-4 SUV110Y;42;28;1;3784.5;3784.5;5046.0;5046.0;3784.5;33.33;33.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;5046.0;5046.0;3784.5;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
3432300;275/40 22 PIR  SCORP-NCS 108YX;32;21;1;4568.0;4568.0;11420.0;4568.0;4568.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;11420.0;4568.0;4568.0;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
576066;175/65 15 G/Y DURAGRIP 88T;17;21;1;1076.6;976.5;2441.25;2441.25;2441.25;126.76;126.76;126.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;2024/01/23;2024/01/23;38;1960/01/01;1960/01/01;2441.25;2441.25;2441.25;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
SN1491324R1R;14.9-24 (13-24) SIRRON R1 (8);129;26;1;4000.0;4000.0;12000.0;12000.0;12000.0;200.0;200.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;12000.0;12000.0;12000.0;0.0;0.0;;;0.0;0.0;;;;;1.0;27.09.2023;0.0;0.0;;;0.0;0.0;0.0;;
SN1491328R1R;14.9-28 (13-28) SIRRON R1 (8);129;26;1;4600.0;4600.0;13800.0;13800.0;13800.0;200.0;200.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;13800.0;13800.0;13800.0;0.0;0.0;;;0.0;0.0;;;;;1.0;27.09.2023;0.0;0.0;;;0.0;0.0;0.0;;
SN16928IND;16.9 28 (14-28) SIRRON IND(14);129;26;1;7065.0;7065.0;20376.0;20376.0;20376.0;188.41;188.41;188.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;2024/04/02;2024/04/02;124;1960/01/01;1960/01/01;20376.0;20376.0;20376.0;0.0;0.0;;;0.0;0.0;;;;;1.0;27.09.2023;0.0;0.0;;;0.0;0.0;0.0;;
F2056015;205/60 15 FULLRUN ONE;129;21;1;432.64;432.64;1200.0;1200.0;1200.0;177.37;177.37;177.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;2024/01/02;2024/01/02;160;1960/01/01;1960/01/01;1200.0;1200.0;1200.0;0.0;0.0;;;0.0;0.0;;;;;1.0;27.09.2023;0.0;0.0;;;0.0;0.0;0.0;;
L2354018;235/40 18 LEAO LION SPORT;129;21;1;774.0;774.0;2322.0;2322.0;2322.0;200.0;200.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;2322.0;2322.0;2322.0;0.0;0.0;;;0.0;0.0;;;;;1.0;27.09.2023;0.0;0.0;;;0.0;0.0;0.0;;
H180025;1800 25 HILO B05N E2;129;27;1;25000.0;25000.0;50000.0;50000.0;50000.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;50000.0;50000.0;50000.0;0.0;0.0;;;0.0;0.0;;;;;1.0;27.09.2023;0.0;0.0;;;0.0;0.0;0.0;;
1757014APOLLO;175/70 14 APOLLO AMAZ.XP 84T;121;21;1;819.0;819.0;1801.8;819.0;819.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1801.8;819.0;819.0;0.0;0.0;;;0.0;0.0;;;;;1.0;RLGHOXPA3ATA;0.0;0.0;;;0.0;0.0;0.0;;
VWCADDY;RIM 10056 X 16 VW  CADDY;100;55;1;326.09;326.09;815.225;815.225;326.09;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;815.225;815.225;326.09;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
2816900;245/45 20 PIR PZERO XL 103Y;32;28;1;4168.28;4168.28;6517.0;6517.0;6517.0;56.35;56.35;56.35;0.0;0.0;0.0;2.0;0.0;10406.95;0.0;2070.4;;;;2025/04/17;2025/04/17;160;1960/01/01;1960/01/01;6517.0;6517.0;6517.0;0.0;0.0;;;0.0;2.0;;;;;1.0;2816900;0.0;0.0;;;0.0;0.0;0.0;;
1921100;275/35 19 PIR PZERO 96Y RFT;32;28;1;4376.96;4376.96;7117.0;7117.0;7117.0;62.6;62.6;62.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;7117.0;7117.0;7117.0;0.0;0.0;;;0.0;0.0;;;;;1.0;03.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
1941800;245/40 19 PIR PZERO 98Y XL RFT;32;28;1;4721.97;4721.97;7678.0;7678.0;7678.0;62.6;62.6;62.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;7678.0;7678.0;7678.0;0.0;0.0;;;0.0;0.0;;;;;1.0;3803100;0.0;0.0;;;0.0;0.0;0.0;;
2979700;275/35 20 PIR PZERO 102Y RFT;32;28;1;5059.61;5059.61;8227.0;8227.0;8227.0;62.6;62.6;62.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;8227.0;8227.0;8227.0;0.0;0.0;;;0.0;0.0;;;;;1.0;03.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
3904900;245/35 19 PIR PZERO XL 93Y(AO);32;28;1;3785.94;3785.94;6156.0;6156.0;6156.0;62.6;62.6;62.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;6156.0;6156.0;6156.0;0.0;0.0;;;0.0;0.0;;;;;1.0;03.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
3905000;265/30 19 PIR PZERO XL 93Y(AO);32;28;1;4171.0;4171.0;6519.0;6519.0;6519.0;56.29;56.29;56.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;2024/03/22;2024/03/22;160;1960/01/01;1960/01/01;6519.0;6519.0;6519.0;0.0;0.0;;;0.0;0.0;;;;;1.0;03.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
1756514H;175/65 14 HILO GENESYS XP1 82H;19;21;1;487.76;478.38;1330.0;1330.0;1330.0;172.68;172.68;172.68;0.0;0.0;0.0;6.0;0.0;4531.69;0.0;1642.65;;;;2025/10/31;2025/10/30;38;1960/01/01;1960/01/01;1330.0;1330.0;1330.0;0.0;0.0;;;0.0;6.0;;;;;1.0;03.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
2454520H;245/45 20 HILO VANTAGE XL 103Y;19;21;1;1250.0;1250.0;3125.0;3125.0;3125.0;150.0;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;3125.0;3125.0;3125.0;0.0;0.0;;;0.0;0.0;;;;;1.0;03.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
P250281636620;17.5 25 CULTOR NE3 (16);169;27;1;13405.0;13405.0;26810.0;26810.0;26810.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;26810.0;26810.0;26810.0;0.0;0.0;;;0.0;0.0;;;;;1.0;03.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
2156517H;215/65 17 HILO SPORT XV1 99H;19;21;1;1096.0;1096.0;2687.5;2687.5;2687.5;145.21;145.21;145.21;0.0;0.0;0.0;2.0;0.0;3139.13;0.0;947.13;;;;2025/07/21;2024/06/21;19;1960/01/01;1960/01/01;2687.5;2687.5;2687.5;0.0;0.0;;;0.0;0.0;;;;;1.0;03.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
2724900;225/65 17 PIR  S-AT+ 102H;32;21;1;1977.0;1977.0;3954.0;3954.0;3954.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;3954.0;3954.0;3954.0;0.0;0.0;;;0.0;0.0;;;;;1.0;03.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
668AGM;BATTERY 668 WILLARD AGM;196;51;1;2832.0;2832.0;5664.0;5664.0;5664.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;5664.0;5664.0;5664.0;0.0;0.0;;;0.0;0.0;;;;;1.0;03.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
G10491466DJ;175/70 14 D/L TOURING 84H;9;21;1;880.36;880.36;2152.48;2152.48;2152.48;144.5;144.5;144.5;0.0;0.0;0.0;5.0;0.0;5497.47;0.0;1123.62;;;;2026/01/05;2026/01/05;38;1960/01/01;1960/01/01;2064.575;2064.575;2064.575;0.0;0.0;;;0.0;5.0;;;;;1.0;R10551072D1;0.0;0.0;;;0.0;0.0;0.0;;
G10491160DJ;185/60 14 D/L TOURING R1 82T;9;21;1;744.97;744.97;1248.0;1248.0;1248.0;67.52;67.52;67.52;0.0;0.0;0.0;4.0;0.0;3596.52;0.0;616.64;;;;2025/03/10;2025/03/10;38;1960/01/01;1960/01/01;1248.0;1248.0;1248.0;0.0;0.0;;;0.0;4.0;;;;;1.0;04.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
R10551099S1;195/55 16 SUMITOMO BC100 87H;9;21;1;1047.38;950.0;1900.0;1900.0;1900.0;81.41;81.41;81.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1900.0;1900.0;1900.0;0.0;0.0;;;0.0;0.0;;;;;1.0;04.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
9035080;215/65 16 COOP DISC ATT XL;901;28;1;1800.0;1800.0;4500.0;1800.0;1800.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;4500.0;1800.0;1800.0;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
G10491471DJ;185/70 14 D/L TOURING T1 88T;9;21;1;863.26;783.0;1566.0;1566.0;1566.0;81.41;81.41;81.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1566.0;1566.0;1566.0;0.0;0.0;;;0.0;0.0;;;;;1.0;06.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
G10591877DJ;185/65 15 D/L SPLM705 88H;9;21;1;820.26;744.0;1488.0;1488.0;1488.0;81.41;81.41;81.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1488.0;1488.0;1488.0;0.0;0.0;;;0.0;0.0;;;;;1.0;06.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
2361300;295/30 20 PIR PZERO XL 101Y;32;28;1;4901.55;4901.55;7970.0;7970.0;7970.0;62.6;62.6;62.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;7970.0;7970.0;7970.0;0.0;0.0;;;0.0;0.0;;;;;1.0;06.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
G10491161DJ;155/80 13 D/L TOURING R1 79T;9;21;1;678.28;678.28;1588.675;1588.675;1588.675;134.22;134.22;134.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;2024/09/26;2024/09/26;38;1960/01/01;1960/01/01;1588.675;1588.675;1588.675;0.0;0.0;;;0.0;0.0;;;;;1.0;R10451024D1;0.0;0.0;;;0.0;0.0;0.0;;
2055516F;205/55 16 FORTUNE FSR602 94V;19;21;1;706.35;706.35;1765.875;1765.875;1765.875;150.0;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1765.875;1765.875;1765.875;0.0;0.0;;;0.0;0.0;;;;;1.0;10.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
334835;334835 KYB POLO 02-09;162;11;1;558.42;558.42;1954.47;1954.47;558.42;250.0;250.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;2023/12/27;2023/12/27;98;1960/01/01;1960/01/01;1954.47;1954.47;558.42;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
3573450000;215/40 18 CON CSC5 XL 89W;14;21;1;2275.85;1891.04;5041.0;5041.0;5041.0;121.5;121.5;121.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;2024/01/11;2024/01/11;39;1960/01/01;1960/01/01;5041.0;5041.0;5041.0;0.0;0.0;;;0.0;0.0;;;;;1.0;12.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
15512R;155/80 12 ROADKING (6) COMM;96;23;1;499.0;499.0;1247.5;1247.5;1247.5;150.0;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1247.5;1247.5;1247.5;0.0;0.0;;;0.0;0.0;;;;;1.0;12.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
DI0113140;265/70 16 DEESTONE XT421 118Q;34;28;1;2140.0;2140.0;5350.0;2140.0;2140.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;5350.0;2140.0;2140.0;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
807350;235/45 20 B/S ALENZA001 MO 96W;12;21;1;2843.47;2682.52;8440.0;8440.0;8440.0;214.63;214.63;214.63;0.0;0.0;0.0;4.0;0.0;13544.32;0.0;2814.24;;;;2025/10/17;2025/10/17;38;1960/01/01;1960/01/01;8440.0;8440.0;8440.0;0.0;0.0;;;0.0;4.0;;;;;1.0;13.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
G10692107DJ;205/45 17 D/L MAXX 060 XL88Y;9;21;1;1678.01;1522.0;3805.0;3805.0;1522.0;126.76;126.76;-9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;3805.0;3805.0;1522.0;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
G11591189DJ;215/75 17.5 D/L SP320 (14);9;23;1;3248.0;3050.0;5824.0;5824.0;5824.0;79.31;79.31;79.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;2024/12/31;2024/12/03;9;1960/01/01;1960/01/01;5824.0;5824.0;5824.0;0.0;0.0;;;0.0;0.0;;;;;1.0;17.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
547103;205/45 17 G/Y EAG F1 88W RFT;17;21;1;2127.09;1929.33;3858.66;3858.66;3858.66;81.41;81.41;81.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;3858.66;3858.66;3858.66;0.0;0.0;;;0.0;0.0;;;;;1.0;06.11.2023;0.0;0.0;;;0.0;0.0;0.0;;
544757;225/40 19 G/Y EAG ASY3 93Y-RFT;17;28;1;2645.3;2645.3;6613.25;6613.25;6613.25;150.0;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;2025/01/27;2025/01/27;38;1960/01/01;1960/01/01;6613.25;6613.25;6613.25;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
344410;344410 KYB TOYOTA REAR;162;11;1;601.67;601.67;1504.175;1504.175;601.67;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1504.175;1504.175;601.67;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
V4521;V4521 MONROE TRANSIT FRT;162;11;1;1402.71;1402.71;3506.775;3506.775;1402.71;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;3506.775;3506.775;1402.71;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
582490;205/65 15 G/Y  EFF.CARGO-2 102;17;23;1;1908.4;1730.97;4171.0;4171.0;1730.97;118.56;118.56;-9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;4171.0;4171.0;1730.97;0.0;0.0;;;0.0;0.0;;;;;1.0;1;0.0;0.0;;;0.0;0.0;0.0;;
58388;225/60 17 MICH PRIM-4 99V;42;21;1;3081.0;3081.0;7702.5;3081.0;3081.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;7702.5;3081.0;3081.0;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
365501;365501 KYB KADET FRT;162;11;1;630.4;630.4;1576.0;1576.0;630.4;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1576.0;1576.0;630.4;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
OP2818;OP2818 MOUNTING OPEL/KADETT;162;11;1;166.53;166.53;416.325;416.325;166.53;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;416.325;416.325;166.53;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
341397;341397 KYB HILUX STD;162;11;1;739.13;739.13;1847.825;1847.825;739.13;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1847.825;1847.825;739.13;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
341398;341398 KYB HILUX STD;162;11;1;739.13;739.13;1847.825;1847.825;739.13;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1847.825;1847.825;739.13;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
3144600000;255/35 21 CON CSC6 AO1 98Y;14;28;1;4975.72;4134.4;10336.0;10336.0;10336.0;107.73;107.73;107.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;10336.0;10336.0;10336.0;0.0;0.0;;;0.0;0.0;;;;;1.0;23.10.2023;0.0;0.0;;;0.0;0.0;0.0;;
G1091165SJ;175/65 14 SUMITOMO BC100 82T;9;21;1;639.45;580.0;1450.0;1450.0;580.0;126.76;126.76;-9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1450.0;1450.0;580.0;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
SF5902T;SHOCK - MERCEDES FRONT W204;119;11;1;1187.02;1187.02;2967.55;2967.55;2967.55;150.0;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;2967.55;2967.55;2967.55;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
333276;333276 KYB ETUDE REAR;162;11;1;913.04;913.04;2282.6;2282.6;913.04;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;2282.6;2282.6;913.04;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
333277;333277 KYB ETUDE REAR;162;11;1;913.04;913.04;2282.6;2282.6;913.04;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;2282.6;2282.6;913.04;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
4490150000;215/70 16 CON GRAB GT + 100H;14;28;1;1495.7;1242.8;3107.0;3107.0;1242.8;107.73;107.73;-16.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;3107.0;3107.0;1242.8;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
HY2816;HY2816 MOUNTING ELANTRA;162;11;1;730.0;730.0;1825.0;730.0;730.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1825.0;730.0;730.0;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
4492950008;265/70 17 CON GEN GRAB AT3 OWL;14;28;1;2340.16;2272.0;5110.0;5110.0;5110.0;118.36;118.36;118.36;0.0;0.0;0.0;1.0;0.0;2855.65;0.0;583.65;;;;2025/05/06;2025/05/06;160;1960/01/01;1960/01/01;5110.0;5110.0;5110.0;0.0;0.0;;;0.0;1.0;;;;;1.0;31.10.023;0.0;0.0;;;0.0;0.0;65820.4;;
3592940008;255/70 17 CON CCCATR 112T;14;28;1;2244.8;1737.6;3072.44;3072.44;3072.44;36.87;36.87;36.87;0.0;2.0;0.0;9.0;0.0;18626.43;0.0;4607.43;;;;2025/11/21;2025/08/26;14;1960/01/01;1960/01/01;3072.44;3072.44;3072.44;2.0;4489.6;;;0.0;3.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
9150411;9150411 GOLD HYU.I10 REAR;133;11;1;604.35;604.35;1510.875;1510.875;604.35;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1510.875;1510.875;604.35;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
3573640008;185/65 15 CON CPC5 88H;14;21;1;1225.95;1225.95;3036.0;3036.0;3036.0;147.64;147.64;147.64;0.0;0.0;0.0;36.0;0.0;44829.02;0.0;9577.5;;;;2025/12/11;2026/01/16;38;1960/01/01;1960/01/01;3036.0;3036.0;3036.0;0.0;0.0;;;0.0;24.0;;;;;1.0;3573640008;0.0;0.0;;;0.0;0.0;0.0;;
1756013H;175/60 13 HILO GENESYS 77H;19;21;1;489.63;489.63;1224.075;1224.075;1224.075;150.0;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1224.075;1224.075;1224.075;0.0;0.0;;;0.0;0.0;;;;;1.0;14.11.2023;0.0;0.0;;;0.0;0.0;0.0;;
BFSAC;BFSA PROMO CUPS;12;700;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
D7020;D7020 MONROE REAR;162;11;1;903.81;903.81;2259.525;2259.525;903.81;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;2259.525;2259.525;903.81;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
812580;265/35 19 B/S POT SPT XL 98Y;12;28;1;3686.86;3154.8;7170.0;7170.0;7170.0;106.14;106.14;106.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;7170.0;7170.0;7170.0;0.0;0.0;;;0.0;0.0;;;;;1.0;21.11.2023;0.0;0.0;;;0.0;0.0;0.0;;
BB1996806;WHEEL INSERTS 28MM;131;47;1;12.1;12.1;30.25;12.1;12.1;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;30.25;12.1;12.1;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
R10651015D1;205/50 17 D/L FM800 93W;9;21;1;1485.98;1347.83;2695.66;2695.66;2695.66;81.41;81.41;81.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;2695.66;2695.66;2695.66;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
341338;341338 KYB REAR COROLLA 06;162;11;1;425.43;425.43;1063.575;1063.575;425.43;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1960/01/01;1960/01/01;1063.575;1063.575;425.43;0.0;0.0;;;0.0;0.0;;;;;1.0;;0.0;0.0;;;0.0;0.0;0.0;;
